id,hotness,familiarity,latitude,location,longitude,name,,,,
ARSQDUN1187B98D7D7,0.453850265,0.698291624,,allentown Pennsylvania USA,,EPMD,,,,
AR32JLC1187B9946AF,0.43870167,0.624573379,,,,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,,,,
ARTE6AQ1187B9B2826,0.396800219,0.59994467,42.33168,Detroit MI,-83.04792,High Strung_ The,,,,
ARGA5RF1187FB5C7EB,0.380133079,0.634084945,,,,Socialburn,,,,
AR91GW21187FB4F642,0.417870578,0.65129754,32.74863,Fort Worth TX,-97.32925,Roger Miller,,,,
ARAJRG51187B9B4BEF,0.227135108,0.449070899,,,,Sal Mineo,,,,
AR8Q4RZ1187FB46BDC,0.403197978,0.611942956,33.01158,Linden TX,-94.365,T-Bone Walker,,,,
AR93K7R1187B9AC92A,0.392325283,0.48040197,59.91228,Oslo Norway,10.74998,Black Debbath,,,,
ARWXHRS1241B9C7A1E,0,0.42562724,,,,Thomas Battenstein,,,,
ARPKATM1187B9B76E6,0.546383748,0.832757431,41.30711,New Haven CT,-72.92496,Hatebreed,,,,
ARSKDV01187B98A619,0.299120014,0.436660213,,,,Confetti's,,,,
ARF3PG41187FB4B0B4,0.320345629,0.418282514,,,,Dorothy Norwood,,,,
AROCBZZ11E2835D652,0.449052575,0.582238344,,,,Small Faces,,,,
AR3N54Z119B86681C9,0.154254354,0.427047571,,,,Vinylbase,,,,
ARU9Q5Q1187FB3D6EB,0.393292711,0.570900104,34.05349,Los Angeles CA,-118.24532,Bobby Hutcherson,,,,
ARZ1PTN1187B9967D9,0.41458957,0.583646435,33.46725,Tioga Springs TX,-96.91393,Gene Autry,,,,
ARXKRVF11E2835D266,0.269749925,0.443849187,,,,Mr. De',,,,
ARV7J871187FB4F8B6,0.226131073,0.028237062,,,,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,,,,
ARBB58Y1187B9B621B,0.333303418,0.426882762,,,,Bill & Gloria Gaither,,,,
ARL6FF81187FB5A916,0.604655128,0.842368944,,Las Vegas NV,,Panic! At The Disco,,,,
ARFWZZD1187FB561F9,0.33274977,0.466331054,,,,The Fureys,,,,
ARXJSHW1187B9A2A52,0.353156297,0.485921286,25.72898,Miami FL,-80.23742,Nestor Torres,,,,
ARJSGPI1241B9C8855,0,0.338370155,,,,Birmingham Jubilee Singers,,,,
ARYFXQ21187FB4DAEF,0.373552391,0.577228503,27.53092,Laredo TX,-99.502,Poncho Sanchez,,,,
ARUI8651187B9ACF52,0.481655862,0.749317801,,Garnant Wales,,John Cale,,,,
ARIZLHQ1187B9A18C4,0.341714731,0.431966635,,,,Eduardo Fernandez,,,,
ARHNCQ31187B9915DC,0.401098465,0.625067009,,Teoc MS,,Los Cisnes,,,,
AR358YS1187FB44A29,0.283562596,0.382308283,37.20897,Springfield MO,-93.29156,The Jordanaires,,,,
ARW2DG51187B9A170F,0.448459768,0.621616922,44.81187,Belgrade Yugoslavia,20.46414,Ana Popovic,,,,
ARRESZG1187B9A3FBF,0.116156134,0.27790004,,,,Les Hou-Lops,,,,
AR7AYQG1187B994B3F,0.35515545,0.596172381,,,,Defari,,,,
ARMPQIE1187FB3D4EB,0.393274491,0.693287839,,Kingston Jamaica,,Bounty Killer,,,,
ARFCUN31187B9AD578,0.735765693,0.814829656,51.50632,London England,-0.12714,The Rolling Stones,,,,
AR3KXHI1187FB3A8BF,0.413757657,0.514414554,,,,Dora The Explorer,,,,
ARBB58Y1187B9B621B,0.333303418,0.426882762,,,,Bill & Gloria Gaither,,,,
AR3TITY1187B99E790,0.514206403,0.687483205,,,,Gyptian,,,,
ARA8O8L1187B9AD61D,0.402054897,0.611771113,30.79062,Bogalusa LA,-89.8643,Professor Longhair,,,,
ARU9KWP1187B98B2A7,0.349476327,0.618002715,,,,Busdriver,,,,
AR4BDNG1187FB44870,0.464186402,0.755566398,,Batley England,,Robert Palmer,,,,
ARQ3VBJ1187FB3FE55,0.412115553,0.613464932,,,,Dario Marianelli,,,,
ARZ4UWR1187FB41898,0.374986646,0.568897347,,,,Fastway,,,,
ARSKATF1187B98A622,0,0.411939008,,,,Alain Turban,,,,
ARWD3OC1187FB3A666,0.536173552,0.769944259,,Melbourne Australia,,Cut Copy,,,,
ARHPPJK1187B9AC897,0.511526435,0.684894723,,Glasgow Scotland,,Teenage Fanclub,,,,
ARHOCKY11E2835D7CB,0.385878058,0.576053723,,,,Maire Brennan,,,,
ARO0R521187B98A2D1,0.37246298,0.591846287,,,,2 Minutos,,,,
AREUUVW1187B99A697,0.38097955,0.588382122,40.7038,Queens NY,-73.83168,Paul Stanley,,,,
ARN0DMU1187FB5B63A,0.496381146,0.664924362,,Philadelphia Pennsylvania,,Daryl Hall & John Oates,,,,
ARFAKQ01187B990163,0.37352717,0.567800601,,,,Georges Delerue,,,,
AR74J3U1187FB5CDDB,0.33014018,0.444205744,,,,Liam O'Flynn,,,,
ARPOPBQ11F4C83D36D,0.260796778,0.515310233,,,,DJ Spinn,,,,
ARKN6PC1187B98A4D0,0.267067841,0.302396562,,,,The California Cajun Orchestra,,,,
ARWVOHH1187FB5974B,0.467565441,0.719492291,,Cleveland OH,,Screamin' Jay Hawkins,,,,
ARJJRZ41187FB4C856,0.41759188,0.522423829,,,,Floor,,,,
ARF1FZV1187B98C928,0.301772342,0.40309526,41.0981,Youngstown OH,-80.65079,Tiny Bradshaw,,,,
ARLLANI1187FB5116F,0.207675838,0.39076084,,,,Simon Harris,,,,
ARJNQM51187FB54C55,0.361034556,0.613867472,,,,Smut Peddlers,,,,
AREDL271187FB40F44,0.399537136,0.490009428,,,,Soul Mekanik,,,,
ARDXWVZ1187B9B52F1,0.360744984,0.45660506,40.71455,New York,-74.00712,Michael Whalen,,,,
ARMI8BW1187FB57B2E,0.586729913,0.589763812,,New York NY,,Kiss,,,,
ARTBHYK122988EFB03,0.185844549,0.287521354,,,,LaWanda Page,,,,
AR8YV1I1187FB45D2B,0.343185045,0.513829587,40.71455,New York NY,-74.00712,Rory Block,,,,
ARG9CID1187B9AB010,0.57237398,0.911599657,40.85251,Long Island New York,-73.13585,Taking Back Sunday,,,,
AR5GLIU1187FB4638A,0.350787891,0.506126774,,Memphis TN,,Memphis Jug Band,,,,
ARHT0B11187B993CB3,0.344721111,0.464994319,30.22032,Lafayette LA,-92.01705,Eddy Raven,,,,
ARKIQSL1241B9C90C8,0,0.377366436,,,,Fred Merpol,,,,
ARKSZW81187B9B695D,0.787005469,0.934935267,40.71455,New York New York,-74.00712,Mariah Carey Featuring Da Brat & JD,,,,
AR0S7TA1187FB4D024,0.725746082,0.831240277,,,,Christina Aguilera,,,,
ARVG1MI119B86678D4,0.306319125,0.440172174,,,,X-tv,,,,
ARALUUG1187FB58696,0.441106359,0.623823768,30.43883,Ponchatoula LA,-90.44116,Irma Thomas,,,,
AR93K7R1187B9AC92A,0.392325283,0.48040197,59.91228,Oslo Norway,10.74998,Black Debbath,,,,
ARB8KZ11187B9A21ED,0.399591114,0.7244705,32.67828,Georgia,-83.22295,Steve Harvey,,,,
AR40GSU1187FB3AA01,0.564005986,0.817635146,,Brooklyn NY,,Neil Diamond,,,,
ARVAWTX1187B9A9990,0,0.299117766,,,,Antonis Remos,,,,
AR8L3QV1187FB4C0BB,0.37190048,0.540971095,-34.60852,Buenos Aires,-58.37354,Bruno Sanfilippo,,,,
ARNJVSL1187B99AFD4,0.397569595,0.664559979,52.51607,Berlin Germany,13.37698,2raumwohnung,,,,
ARZWPWP1241B9CA793,0.437494807,0.695422285,,Cleveland OH,,Henry Mancini,,,,
ARYJ6RP1187B9B3827,0.417410467,0.544749489,36.16778,Nashville TN,-86.77836,Cindy Morgan,,,,
AROZFLY11F50C4F54F,0,0.022556501,27.9758,Florida,-81.54106,Rainforest Trio,,,,
ARP07GD1187B9B9DA4,0.440835007,0.648902582,,,,Los Originales De San Juan,,,,
AR5ZJLK1187B9B3A8E,0.287370035,0.414244229,35.99527,Durham NC,-78.89601,John D. Loudermilk,,,,
ARJ7KF01187B98D717,0.916053228,0.865021511,,,,Coldplay,,,,
ARI6WJS1187B9B2D7B,0.232437777,0.496630085,,,,Deepface,,,,
ARKZJ301187FB521B2,0.535408379,0.916058238,,LDN,,Lily Allen,,,,
ARJVTRE1187B9959C0,0.496123346,0.714201447,40.71455,London England,-74.00712,Foghat,,,,
AR00A6H1187FB5402A,0.395627514,0.514064276,42.73383,Lansing MI,-84.59334,The Meatmen,,,,
AR9JNFU1187B9B9868,0.437464554,0.692615861,-23.6361,Santo Amaro da Purifica���,-46.71173,Gal Costa,,,,
ARW90Y31187B98FC7C,0.340632714,0.558384455,,,,Pinchers,,,,
ARBS1OC1187FB44CAF,0.872838921,0.842673051,,Atlanta GA,,T.I.,,,,
ARK2P961187B9AD524,0.388332649,0.583654099,39.95227,Philadelphia PA,-75.16237,Britny Fox,,,,
ARRTJ3W1187B993212,0.378660278,0.488169688,,,,Power Pill Fist,,,,
ARJW7KB1187FB47C36,0.37436568,0.621201748,43.21183,Carcassonne France,2.3584,Olivia Ruiz,,,,
ARSG7NQ1187FB57482,0.566622888,0.93796475,,Wilmette IL,,Fall Out Boy,,,,
ARKOETA1187FB36CAB,0.287602557,0.550458405,,,,Year of Desolation,,,,
ARVVZ6Q1187B98D05D,0.434607401,0.607562417,,United States,,Olive,,,,
ARSCLMG1187FB3CEE4,0.309474957,0.513081378,37.77916,California - SF,-122.42005,HardNox,,,,
ARWSMNZ1269FCD10FC,0,0.085081046,,,,Tim Hornsby,,,,
ARFONSP11F50C4D175,0.372179878,0.495066661,,,,Michael Bloomfield,,,,
ARE9SYU1187B9B9838,0.409027745,0.584007553,29.18752,OCALA Florida,-82.14039,Jerry Reed,,,,
ARZ1PTN1187B9967D9,0.41458957,0.583646435,33.46725,Tioga Springs TX,-96.91393,Gene Autry,,,,
ARI0AB01187B9B7D94,0.42011418,0.529788041,,Reinerton PA,,Les Brown,,,,
AR5U94U1187FB5CDCF,0.452817838,0.590692918,,,,John Hammond,,,,
ARECPYG11C8A42B5BF,0.256977994,0.374763103,,,,1. Futurologischer Congress,,,,
AREMPZY1187B9B8FF3,0.512455643,0.806364125,,Jackson MS,,David Banner / Sky / Marcus,,,,
ARXSABJ1187FB3C336,0.601729756,0.821697317,,Sacramento CA,,Deftones,,,,
ARD7DTC1187FB404DF,0.34053099,0.490989294,,,,POLINA,,,,
ARBZHTB1187FB3A725,0.472495477,0.658016592,,,,Aaron Watson,,,,
ARHR5BC1187B9AC348,0.497197396,0.761986351,,,,Eagles Of Death Metal,,,,
ARX2R5A1187FB5B85B,0.422575523,0.447913958,33.74831,Joliet IL &amp, Atlanta GA,-84.39111,427a35502049a8ec9eafc597fe9bbca1,,,
ARWNGWU124207838D7,0.249739671,0.415140368,,,,Peter Hunningale,,,,
AR5ZY7R1187B996302,0.380109208,0.442030513,38.8991,Washington DC,-77.029,The Continentals,,,,
AR7N7MI1187FB46935,0.517342286,0.77149215,7.37884,Ibadan Nigeria,3.89527,Sade,,,,
AR3AIEI1187B992D8D,0.312044456,0.445858671,54.31392,Great Britain / UK,-2.23218,Marilyn Horne,,,,
ARTTFAQ1187B98E4FA,0.388939766,0.558878292,,,,Kiprich,,,,
AR6EVQA1187B9AA1DF,0.4260093,0.595645308,,Kingston Jamaica,,Cocoa Tea,,,,
ARJJKAA1187B9ADAF1,0.376664106,0.549033905,,,,Rolfe Kent,,,,
ARWV0Q11187FB4CDCE,0.349366361,0.588932086,,Austin TX,,Arc Angels,,,,
AR0569B1187B9A4036,0.347511765,0.495066661,,,,Mike Bloomfield,,,,
ARC0MTS1187FB44C21,0.43676907,0.641172818,50.84838,Brussels Belgium,4.34968,Toots Thielemans,,,,
AR23C041187FB4D534,0.588649959,0.88348708,,Queens NY,,50 Cent,,,,
AR0JPOG1187FB37383,0.512197243,0.577158124,,Japan,,Lyrics Born,,,,
AR5U94U1187FB5CDCF,0.452817838,0.590692918,,,,John Hammond,,,,
AR8BMEQ1187B9B4214,0.240098406,0.391108885,38.2589,Missouri,-92.43659,Pumpkin Buzzard,,,,
ARMFXPI1187B99717E,0.314494837,0.332421635,,,,The London Theatre Orchestra,,,,
AR9696A1187FB550A1,0.089998724,0.340925899,,,,Nicolas Bacchus,,,,
AR78ZID1187B9B31ED,0.360445766,0.58568315,18.11526,Jamaica,-77.27348,Mikey Dread,,,,
ARN4IYF1187FB49D76,0.350803574,0.453600539,,,,Pagan Wanderer Lu,,,,
AR3793X1187FB50CB3,0.500691341,0.643182773,,Middlesbrough England,,Chris Rea,,,,
AR051KA1187B98B2FF,0.080166939,0.351182454,,,,Wilks,,,,
AR7KA5V1187FB44E6B,0.362218957,0.608703568,,,,The Del McCoury Band,,,,
AR62MPO1187FB46421,0.4785322,0.609742243,,Bakersfield CA,,David Benoit,,,,
AR1DLF21187FB3CBF0,0.448593803,0.565089892,,,,4Him,,,,
ARF3GX71187FB3EB66,0.628246419,0.614870934,,Medicine Lodge KS,,Martina McBride,,,,
ARD5SR21187B9B5F4A,0.43280431,0.517480572,60.99655,H����,24.49511,Irwin Goodman,,,,
AR508LN1187B996F4E,0.414985282,0.571833796,,,,Lole y Manuel,,,,
ARCP8YG1187B997D72,0.35312499,0.503890501,52.88356,UK - England - South East,-1.97406,Claire Hamill,,,,
AR6OTKA1187B9B6697,0.402391108,0.646880871,34.16788,Arizona,-111.9307,32 Leaves,,,,
ARLNMEP11C8A41519E,0.456029754,0.694119247,34.05349,Los Angeles,-118.24532,Rockabye Baby!,,,,
ARJDR071187B98CBBB,0.297333407,0.385681279,38.62774,St. Louis MO,-90.19951,Barbara Carr,,,,
ARY1QJF1187B98EF3F,0.385230442,0.47986468,34.05349,California - LA,-118.24532,Kathleen Madigan,,,,
ARYZQIU1187FB4BBF8,0.228821848,0.330520763,40.71455,New York NY,-74.00712,Louie Ramirez,,,,
AR05OJD1187B9B99A6,0.467552021,0.694098145,,Brooklyn New York,,Ol' Dirty Bastard,,,,
AR02IU11187FB513F2,0.480724781,0.722105298,,New York NY,,Tito Puent�,,,,
ARM5JLS1187FB3615B,0.409196036,0.606118646,34.27611,Itawamba County MS,-88.35068,Tammy Wynette,,,,
AR7DFJP1187B992F13,0.448223589,0.70366489,,,,Juana Molina,,,,
AR7U5BZ1187B997FFC,0.471441876,0.637995287,,,,Keep Of Kalessin,,,,
ARFQTFS12086C14218,0.141902554,0.413656303,,,,Orenda,,,,
ARI2JSK1187FB496EF,0.31853603,0.4074304,51.50632,London England,-0.12714,Nick Ingman,,,,
ARB3YS71187FB4E54E,0.354472191,0.679616957,,,,Tomorrow,,,,
AR035N21187FB3938E,0.512226738,0.786427083,34.23294,Earth,-102.4102,BT,,,,
AR78ZID1187B9B31ED,0.360445766,0.58568315,18.11526,Jamaica,-77.27348,Mikey Dread,,,,
AR3AIEI1187B992D8D,0.312044456,0.445858671,54.31392,Great Britain / UK,-2.23218,Marilyn Horne,,,,
AR1N6N61187FB4E25E,0.360053307,0.540037749,23.0833,Havana Cuba [Jesus Maria],-82.4167,Mongo Santamaria,,,,
ARCQQ3S1187B9A6D98,0.247426195,0.509994688,31.1689,Texas,-100.07715,DJ Primo,,,,
ARYGXKQ11E2835CE3B,0.472670741,0.743792498,,New York NY [Queens],,Styles P,,,,
ARROLGK1187FB5738D,0.378647779,0.613572487,39.26271,Nevada City CA,-121.01914,The Advantage,,,,
AR19JS91187B98CB66,0.362162159,0.524821393,,,,Captain Hollywood Project,,,,
ARYR56R1187FB3DEEE,0.361928798,0.496905061,,,,Pepe Romero,,,,
ARH3TXI1187FB3A486,0.365822369,0.533659594,36.16778,NASHVILLE Tennessee,-86.77836,Kathy Troccoli,,,,
ARYLQVR11F50C4EFC2,0.319103222,0.767815064,,,,Saman,,,,
ARODOO01187FB44F4A,0,0.425723658,,,,The Baltimore Consort,,,,
ARIRCA31187FB58E84,0.585867596,0.895297125,,Maine,,The Maine,,,,
ARC39PE1187B9B2C01,0.236433805,0.400674505,,,,Major Lazer,,,,
ARGVJPK1187B9909EA,0.755149913,0.765357013,,,,Josh Groban,,,,
ARNE16X1187B9B2DEE,0.466784212,0.672199944,18.04552,St. Catherine Jamaica,-77.02659,Jimmy Cliff,,,,
ARRC2JF1187B9B6A93,0.30045446,0.443162398,-24.9162,AUSTRALIA,133.39311,Bruce Rowland,,,,
ARIZODP1187B9AD272,0.561830538,0.69480252,54.89814,Washington England,-1.53179,Bryan Ferry,,,,
ARV38Z81187B98E608,0.391242506,0.565482351,,,,The Jets,,,,
ARCLLH11187FB48DE0,0.457072953,0.631662672,32.77815,Dallas TX,-96.7954,Jimmie Vaughan,,,,
ARSW5F51187FB4CFC9,0.582921576,0.796337059,,Seattle WA,,Alice In Chains,,,,
ARQEPTZ1187FB4CD36,0.394107804,0.698977346,,US,,Toby Love,,,,
AR0RCMP1187FB3F427,0.384611084,0.523714637,30.08615,Beaumont TX,-94.10158,Billie Jo Spears,,,,
ARTBFV61187FB3C250,0.438168226,0.610427725,34.05349,Los Angeles CA,-118.24532,Johnny Horton,,,,
ARJFOC01187FB413A5,0.449668691,0.699924765,33.59233,Lubbock TX,-101.85587,Delbert McClinton,,,,
ARCCRTI11F4C845308,0.337507289,0.477364752,,,,White Heart,,,,
ARALEAC1187B9902A8,0.345306908,0.547230938,51.89834,Cork City Ireland,-8.47277,Rubyhorse,,,,
ARK8EHO1187B9B71D1,0.393660868,0.605880471,57.15382,Aberdeen Scotland,-2.10679,Shamen,,,,
ARG5OIV1187B99329D,0.252267646,0.30248922,,,,Camerata Brasil,,,,
ARCEEC91187B9AC4FB,0.46236784,0.609123875,44.97903,Minneapolis MN,-93.26493,Alexander O'Neal,,,,
ARNPPTH1187B9AD429,0.424940331,0.731822219,51.4855,Heston Middlesex England,-0.37196,Jimmy Page,,,,
ARWJEOP1187B996538,0.353242066,0.493125957,,,,Soul Ballet,,,,
ARRJ3UC1187FB579D7,0.477889304,0.791465542,,Croix-des-Bouquets  Haiti,,Wyclef Jean featuring Prodigy of Mobb Deep,,,,
ARVJVFF1187B9B40D6,0.461517204,0.643016666,40.7174,Jersey City NJ,-74.04323,Al DiMeola,,,,
AR5T4YC1187FB5915E,0.33581192,0.508421718,,,,Darwin's Waiting Room,,,,
ARC8CQZ1187B98DECA,0.643072293,0.832011769,,Galveston TX,,Jack Johnson,,,,
ARGAWJY11F50C50904,0.345284773,0.31739138,,,,Jane Winther,,,,
AROJVWY1187B9A826C,0.352620791,0.391836735,,,,Mademoiselle Sane,,,,
ARMHR011187B9A62B5,0.349923661,0.565400337,,Spanish Harlem New York City NY,,El Barrio,,,,
AR4B1LP1187FB55C83,0.370441155,0.429603017,,,,Juan Diego Fl������rez / Mariusz Kwiecen / Orquestra de la Comunitat Valencia,,,,
AR71A931187B99CDD9,0.461245798,0.622874939,,,,Harry Gregson-Williams,,,,
ARIMZQZ1187B9AD541,0.519965479,0.873238653,,Orange CA,,Thrice,,,,
ARFTMGO1187B9A777A,0.388112774,0.566796475,43.64856,Toronto Ontario Canada,-79.38533,Percy Faith,,,,
AR2F0FX1187B9A9ECE,0.35018169,0.481599949,,,,TAKARU,,,,
ARJ9DSA1187B990E00,0.405234691,0.626803106,,,,John Mayall & The Bluesbreakers,,,,
ARNSTES1187FB4FC9B,0.411364132,0.5291028,,London England,,Shinehead,,,,
ARLH4CH11C8A4173EC,0.223887578,0.36766771,42.2306,Lanciano Italy,14.39059,Creedence Clearwater Revived,,,,
ARAXU5Z1187B98FECD,0.605191153,0.775086058,,,,Gorillaz,,,,
ARXHWL31187FB476F4,0.403602008,0.588278826,,,,unloco,,,,
AR039B11187B9B30D0,0.517298018,0.705287678,,NEW YORK New York,,John Williams,,,,
ARCT5P61187FB3D950,0.410247407,0.633220624,,United States,,The Impressions,,,,
ARBYFR71187B99A2A4,0.341512969,0.688332484,30.2676,Austin TX,-97.74298,Sam Baker,,,,
ARJ8YLL1187FB3CA93,0.309121952,0.395358385,40.69626,Richmond Hill NY,-73.83301,Morton Gould,,,,
ARA2GMZ1187B98CB13,0,0.335452134,,,,The Wilburns,,,,
AR7AE0Q1187B9AE30E,0.366348439,0.602360696,,,,Solas,,,,
AR3L4P91187FB42189,0.356984154,0.590959002,36.16778,Nashville,-86.77836,Dann Huff,,,,
AR3QRJ91187B98E4C2,0.454541929,0.612953154,48.85692,Paris France,2.34121,Jacques Dutronc,,,,
AR49REC1187B9AFDF4,0.341259312,0.426594378,,,,T Lavitz,,,,
AR0OTEX1187FB3600D,0.351170212,0.447725075,,,,Los Del Rio,,,,
ARB0WNP1187B9AC4AB,0.393457111,0.70549178,,,,Samy Deluxe,,,,
AROYTOV1187FB4C7F8,0.319817386,0.385340538,,,,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,,,,
ARHRKTK1187B99E1D5,0.419408141,0.693327979,42.33168,Detroit MI,-83.04792,Jackie Wilson,,,,
ARZVTZN1187FB579D4,0.462190105,0.624252499,32.20049,Galloway Panola County TX,-94.35887,Jim Reeves,,,,
ARJG34V1187FB3AC14,0.349100114,0.516640993,,Sacramento CA,,The Abominable Iron Sloth,,,,
ARBGVEC1272BA8350B,0.270408647,0.386115944,,,,Josh Mullins,,,,
AR0LVFQ1187B9A84E0,0.371760895,0.458055179,40.71455,NY - New York City,-74.00712,Jason Miles,,,,
ARTAIYM11F50C4E159,0.324545089,0.542551688,,,,The Capitol Years,,,,
AR1W3MA1187B99E6D8,0.365302191,0.490897988,31.1689,Texas,-100.07715,Danny Wright,,,,
ARDCFNZ1187FB3DDB0,0.75292789,0.82735726,,Madrid Spain,,Enrique Iglesias,,,,
ARDGPFY1187B9A371B,0.417351056,0.575412601,,,,Long Beach Dub Allstars,,,,
ARCEEC91187B9AC4FB,0.46236784,0.609123875,44.97903,Minneapolis MN,-93.26493,Alexander O'Neal,,,,
ARL5BEN1187B98E4D9,0.519636856,0.707204744,,Montego Bay Jamaica,,Jah Cure,,,,
ARRUGT71187B98F222,0.350688007,0.416965754,,,,Cyndi Wang,,,,
ARF0W6Z1187B9AC325,0.572583336,0.784820389,,,,Cradle Of Filth,,,,
ARWQ3W11187FB3F35E,0.344592817,0.552742314,53.34376,Dublin Ireland,-6.24953,Eleanor McEvoy,,,,
ARXTM8U1187B99F200,0.30991934,0.546310424,,,,Pablo Montero,,,,
AR7GOK91187FB455F5,0.449253877,0.617421407,48.85692,Paris France,2.34121,Jean-Jacques Goldman,,,,
ARJJVXV11F50C4EF76,0.295737493,0.573270673,,,,Population Reduction,,,,
ARL6F541187B9ADC0C,0.299088306,0.515729351,,,,Francky Vincent,,,,
ARIIXHS11F50C48D0D,0,0.075518624,33.62646,South Carolina,-80.9474,Agency 1.9.9.4,,,,
ARGJ0911187FB4613F,0.432054079,0.586950622,40.71455,New York NY,-74.00712,Maria Muldaur,,,,
ARFEV5S1187B99F2EA,0.379408535,0.549395619,56.95468,Canada,-98.30897,Aeoliah,,,,
ARBVUUG11F50C48750,0.333793531,0.431750885,,,,Fajardo,,,,
AR2L2GV11C8A42C818,0.216606465,0.319704942,,,,Marcel Azzola,,,,
AR90Z4C1187B98A260,0.296346828,0.404173371,,,,Meiway,,,,
AR3752L1187FB4B67E,0.344871922,0.484893131,,,,The Real Kids,,,,
AR137UW1187B98CCBA,0.209857891,0.50693811,,,,Charlie Byrd Trio,,,,
ARPATQ21187B9ACAFC,0.424108277,0.682101282,53.4796,Manchester England,-2.24881,Happy Mondays,,,,
AR6KK741187B98C9E9,0.367731935,0.463593719,,New Orleans LA,,Roy Brown,,,,
ARROUEA1187FB4AA0F,0.31843076,0.502711859,38.8991,Washington,-77.029,Atom,,,,
ARHFEBO11F50C4825A,0.313569343,0.42054585,,,,Flor Silvestre,,,,
ARCOAFH1269FCCF4AB,0,0.197460842,,,,The Fool'S Nose,,,,
AR4O3MM1187FB3DF77,0.299935295,0.496436796,18.22328,Puerto Rico,-66.42889,Gisselle,,,,
AR0PUK71187B9AC3C0,0.344972456,0.492199331,40.71455,New York NY,-74.00712,Marvin Hamlisch,,,,
AREBBGV1187FB523D2,0.426317956,0.79360508,,Houston TX,,Mike Jones,,,,
AR3KXHI1187FB3A8BF,0.413757657,0.514414554,,,,Dora The Explorer,,,,
ARIW1BH1187FB4C94A,0.505181616,0.807876868,-37.81753,Melbourne,144.96715,Architecture In Helsinki,,,,
ARLHO5Z1187FB4C861,0.591628024,0.853124523,,New York NY,,Beastie Boys,,,,
AR0NS5Z1187B99AF79,0.334555146,0.528197686,,,,Zuma,,,,
ARHCHE61187B9AB217,0.280935294,0.394383986,30.23513,Rayne LA,-92.26831,Harry Choates,,,,
ARAIJG51187B9B97A4,0.352338668,0.551682526,,,,Caf����,,,,
AR1PQYO1187B98BEC9,0,0.351269291,,,,H�����,,,,
ARWJHW61187B98FA8E,0.417885349,0.541968375,-4.03479,Kasai Zaire,21.75627,Papa Wemba,,,,
ARLR9U31187B9A71AD,0.497050959,0.732603394,42.32807,Ann Arbor MI,-83.7336,Iggy And The Stooges,,,,
ARE13NK1187FB4CF92,0.349139602,0.539111561,51.50632,London England,-0.12714,Alternative TV,,,,
ARH6S8I1187B9893FB,0.349161155,0.511184406,38.8991,Washington,-77.029,The Allies,,,,
ARR6LWJ1187FB44C8B,0.623835201,0.730669502,,Athens GA,,R.E.M.,,,,
ARJRRJZ11F50C47E95,0.407364774,0.711783681,,New Jersey,,Big Rich featuring Devo,,,,
ARDVZTE1187FB5A0A1,0.718891456,0.839297678,,Sayreville NJ,,Bon Jovi,,,,
ARDGFTD11F4C83C209,0,0.034543186,,,,Dale Russ / Finn MacGinty,,,,
AR6GR981187FB5184A,0.449818173,0.680042256,,BROCKTON Massachusetts,,Sheek Louch,,,,
AR70C8A1187B99B56D,0.40368903,0.438220364,,,,Papp'os Blues,,,,
ARZDYBC1187B9A3142,0.07784201,0.29143326,36.0632,Fayetteville AR,-94.15791,The Cate Brothers,,,,
AR2XH7R1187B998D30,0.317542514,0.462975288,-14.24292,Brazil,-54.38783,Renato Borghetti,,,,
AR13CXU1187B9AD30A,0.601186059,0.775797363,51.52328,London England,-0.21346,The Clash,,,,
ARRH63Y1187FB47783,1.082502557,0.877213746,,Atlanta GA,,Kanye West,,,,
ARBOG0H1187B99F775,0.537675628,0.763010513,47.565,Bremerton WA,-122.62569,MxPx,,,,
AR6CLFP1187B9ACB94,0.473613189,0.713322147,,Sacramento CA,,Daniel Johnston,,,,
ARL43EQ1187FB4D5EC,0.389350184,0.648925709,46.44231,Minnesota,-93.36586,Throw The Fight,,,,
AR1CB5G1187B9AFB8E,0.531399329,0.79789001,52.47859,Birmingham England,-1.9086,Electric Light Orchestra,,,,
ARHB1961187B9B1732,0.394881083,0.569329687,34.05349,California - LA,-118.24532,Kofi,,,,
ARWDDAE11F4C844B57,0.381626706,0.446700437,,,,Donna Ares,,,,
ARTSGR41187B9912C6,0.537267237,0.727497337,,,,W.A.S.P.,,,,
ARQZRQ11187B9A5918,0.441371599,0.608701616,35.2225,CHARLOTTE North Carolina,-80.83754,John P. Kee,,,,
AR46CAD1187FB4D84B,0.618219159,0.858677442,34.05349,Los Angeles Ca,-118.24532,Bad Religion,,,,
ARO9XCZ1187B99C255,0.402583236,0.695283825,48.43434,St. Renan France,-4.62141,Nolwenn Leroy,,,,
ARNI9J91187B9ACFCD,0.387418195,0.59453651,51.7562,Oxford England,-1.25949,The Primitives,,,,
AR82DJK1187B991107,0.491468882,0.756063871,34.05349,Los Angeles CA,-118.24532,The Pharcyde,,,,
AR1Y2PT1187FB5B9CE,0.452789477,0.560557984,27.94017,Brandon,-82.32547,John Wesley,,,,
